run_id,seed,epoch,mode,taxonomy,time_taken,model_type,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,weighted_precision,weighted_recall,weighted_f1,adjacency_threshhold,tree_threshhold
1698649111.6231859,42,0,test,original,0,goemotions,0.4228855721393035,0.488537936351476,0.5166615001090783,0.4967537619664083,0.5414551607445008,0.6067309211565808,0.5722375381864242,0.5450980871336172,0.6067309211565808,0.5723509109766178,0,0
1698649111.6231859,42,0,test,original,0,goemotions,0.41090842085866963,0.46806440487348266,0.5151123035539777,0.4863412195552454,0.5284552845528455,0.6059409069363249,0.5645517444428086,0.5366526492591923,0.6059409069363249,0.5678484423306228,0,0
1698649111.6231859,42,0,test,original,0,goemotions,0.4074074074074074,0.47253170473895717,0.5272617710128287,0.4937047343681558,0.5271505376344086,0.6196871543687786,0.5696855254557338,0.532743408870191,0.6196871543687786,0.571271757546407,0,0
1698649111.6231859,42,0,test,original,0,goemotions,0.4127510595172287,0.4618422484696209,0.5219434133503159,0.4865479660271199,0.5311050477489768,0.615105071891294,0.5700270883666446,0.53600515165031,0.615105071891294,0.5716524838623998,0,0
1698649111.6231859,42,0,test,original,0,goemotions,0.43209876543209874,0.4349852307079788,0.3402196788698122,0.3460059773404657,0.5799866131191432,0.5476378574814347,0.5633482324258431,0.5299367934993291,0.5476378574814347,0.5027426161322395,0,0
1698649111.6231859,42,0,test,original,0,goemotions,0.44794545789570667,0.506796375006081,0.46867793333750335,0.4706688185482065,0.5876166493852762,0.6267972823510823,0.6065749235474006,0.5801296768001706,0.6267972823510823,0.5908406079251004,0,0
1698649111.6231859,42,0,test,original,0,goemotions,0.4431545973834531,0.5105979125076813,0.4970638717217207,0.4864819765459796,0.5776288960093213,0.6266392795070311,0.6011367942402426,0.5741649796146415,0.6266392795070311,0.5909717820799145,0,0
1701074414.7699778,360763,1,dev,original,250.88361644744873,goemotions,0.42664946553630667,0.41832130702388765,0.37881660917722887,0.3799411439706956,0.5843621399176955,0.5564263322884012,0.5700521878763549,0.5420507787063706,0.5564263322884012,0.5288606445569136,0,0
1701074414.7699778,360763,2,dev,original,508.3511469364166,goemotions,0.4360486546258754,0.4750115898070622,0.47081251585169376,0.45980341692193777,0.5810039074241058,0.6059561128526646,0.5932177382231087,0.5765770933766728,0.6059561128526646,0.581041502392425,0,0
1701074414.7699778,360763,3,dev,original,763.8746433258057,goemotions,0.4419461850350166,0.5433250234361595,0.4856094509292802,0.4916942835442763,0.5790017720023627,0.614576802507837,0.5962591240875913,0.5751644353645975,0.614576802507837,0.5767340874684627,0,0
1701074414.7699778,360763,4,dev,original,1021.7427728176117,goemotions,0.4159601916697383,0.5034949640771788,0.5075162712018835,0.47611806769470766,0.5358238081962643,0.6025078369905956,0.567212630957651,0.5559846556014886,0.6025078369905956,0.5697698592514553,0,0
1701074414.7699778,360763,5,dev,original,1279.150609254837,goemotions,0.41467010689273864,0.45833122286101174,0.5003748042627415,0.47249799780041996,0.5408119351599484,0.5909090909090909,0.5647517039922103,0.5416322565436255,0.5909090909090909,0.5602177861156586,0,0
1701074414.7699778,360763,6,dev,original,1536.5111117362976,goemotions,0.4231478068558791,0.518278793813504,0.5093529713575331,0.49368497210678397,0.5434720229555237,0.5937304075235109,0.5674906367041199,0.5498146815055349,0.5937304075235109,0.5668397822450684,0,0
1701074414.7699778,360763,7,dev,original,1790.312584400177,goemotions,0.41227423516402506,0.49369273983720474,0.5143807465990142,0.4918294653016419,0.5354068314357123,0.6043887147335423,0.5678103372110146,0.5427232738114518,0.6043887147335423,0.5696691687927106,0,0
1701074414.7699778,360763,8,dev,original,2043.9681649208069,goemotions,0.4119056395134537,0.4790564802909148,0.5164640764827972,0.49251132989861396,0.5346644481419855,0.6043887147335423,0.5673925838728664,0.5409853834420396,0.6043887147335423,0.569356024552408,0,0
1701074414.7699778,360763,9,dev,original,2297.530992746353,goemotions,0.4117213416881681,0.48746962190829674,0.5312935432737709,0.5015109306100125,0.5326057298772169,0.6119122257053291,0.5695113056163383,0.5393783594050738,0.6119122257053291,0.5719349788463806,0,0
1701074414.7699778,360763,10,dev,original,2551.169809818268,goemotions,0.4141172134168817,0.47791571679838135,0.5232423385636961,0.4950876905381643,0.5350467289719626,0.6101880877742947,0.5701523140011717,0.5391925086101557,0.6101880877742947,0.5710214743757118,0,0
1701074414.7699778,360763,0,test,original,0,goemotions,0.39911553344389167,0.4815910830980043,0.5064015021444928,0.47045359617211396,0.5315985130111525,0.6100489808816558,0.5681283107710419,0.5532321292719814,0.6100489808816558,0.5730121539742624,0,0
1701074414.7699778,360763,0,test,original,0,goemotions,0.42159572507831217,0.4642382100702108,0.510964322004834,0.48183015888981473,0.5453506641908299,0.6032548585874545,0.5728432108027006,0.548570983925473,0.6032548585874545,0.5708272808550351,0,0
1701074414.7699778,360763,0,test,original,0,goemotions,0.4201216141514649,0.4716774637483715,0.511236157772587,0.4865127995463366,0.5380108602457845,0.5948807078527414,0.5650183837322729,0.5441508082344945,0.5948807078527414,0.565662070053777,0,0
1701074414.7699778,360763,0,test,original,0,goemotions,0.4105398931269578,0.4716045320133748,0.5062345410390842,0.48114248541767995,0.5333978702807357,0.6094169695054511,0.5688790560471977,0.5436752467026785,0.6094169695054511,0.5724765710148967,0,0
1701074414.7699778,360763,0,test,original,0,goemotions,0.41146121245623735,0.4605814692229121,0.500725852657733,0.4739895142017092,0.5290625431451056,0.6054668984041712,0.564692012967875,0.537983062963264,0.6054668984041712,0.5679526846506814,0,0
1701074414.7699778,360763,0,test,original,0,goemotions,0.4046434494195688,0.4586958451307014,0.5161593313977946,0.4811987544327051,0.5251215559157212,0.6143150576710381,0.5662273356149421,0.5341276505556906,0.6143150576710381,0.5700022350060856,0,0
1701074414.7699778,360763,0,test,original,0,goemotions,0.4094343099318224,0.46444180634008403,0.5121185647770138,0.4814733414231596,0.5315154836941628,0.6128930320745773,0.5693109268364277,0.5378416991432439,0.6128930320745773,0.5716166578604477,0,0
1701074414.7699778,360763,0,test,original,0,goemotions,0.41901603095632944,0.41931077131986055,0.3788392639542874,0.379736802376111,0.5823180770497202,0.5588560594090694,0.570345884060308,0.5434980173374585,0.5588560594090694,0.5300404636692729,0,0
1701074414.7699778,360763,0,test,original,0,goemotions,0.43449419568822556,0.4659232959026524,0.4730719878561421,0.4588346906339713,0.5787671232876712,0.6141570548269869,0.5959371406669222,0.5775867316750315,0.6141570548269869,0.586888684969867,0,0
1701074414.7699778,360763,0,test,original,0,goemotions,0.4431545973834531,0.5449545768435682,0.4882104457263277,0.4915492364713016,0.5797505502567865,0.6242692368462632,0.6011868533171029,0.5774928144569695,0.6242692368462632,0.5832859199738998,0,0
1701077062.4055378,639674,1,dev,original,246.25046253204346,goemotions,0.42978252856616295,0.5252758107426623,0.33927568668536584,0.36044520581069994,0.632624950806769,0.5039184952978056,0.5609841214447739,0.6357663318022322,0.5039184952978056,0.5074239867951839,0,0
1701077062.4055378,639674,2,dev,original,501.32916808128357,goemotions,0.4471065241430151,0.5390878768365549,0.4487058823465922,0.45797782767995704,0.587968561064087,0.609717868338558,0.5986457371498922,0.583496847179696,0.609717868338558,0.5754481653185171,0,0
1701077062.4055378,639674,3,dev,original,756.1881144046783,goemotions,0.4557685219314412,0.5557232546112563,0.4833200170306107,0.4900098391440528,0.5828947368421052,0.6249216300940439,0.6031770045385779,0.5807250701758991,0.6249216300940439,0.5871953684403883,0,0
1701077062.4055378,639674,4,dev,original,1010.3770339488983,goemotions,0.40416513085145594,0.4806985917356286,0.5197037329438803,0.49044791614223365,0.5309162450815065,0.5921630094043887,0.559869590989923,0.5579449583892938,0.5921630094043887,0.5656220690313873,0,0
1701077062.4055378,639674,5,dev,original,1264.2834055423737,goemotions,0.41430151124216735,0.5085277161420492,0.518104966175555,0.4919280441142093,0.5354550530429928,0.6012539184952979,0.566450088600118,0.5435323567863767,0.6012539184952979,0.5672330328330768,0,0
1701077062.4055378,639674,6,dev,original,1520.0755801200867,goemotions,0.41854036122373756,0.49168562381843595,0.5152264615224361,0.4931868278803288,0.5374449339207048,0.5927899686520376,0.5637623909964969,0.541808254874458,0.5927899686520376,0.5633463336041468,0,0
1701077062.4055378,639674,7,dev,original,1778.9556024074554,goemotions,0.3977147069664578,0.465616874047881,0.526770472232928,0.48861140840338785,0.5172225259704757,0.593103448275862,0.552570093457944,0.5331102627325319,0.593103448275862,0.5584718069691513,0,0
1701077062.4055378,639674,8,dev,original,2037.058964729309,goemotions,0.40840398083302615,0.4870843887011813,0.515918105252556,0.4933236376327512,0.5300261096605744,0.6045454545454545,0.5648385443362378,0.5328837856397126,0.6045454545454545,0.5648650323057248,0,0
1701077062.4055378,639674,9,dev,original,2293.9939107894897,goemotions,0.4117213416881681,0.49064524968360207,0.5196681648266076,0.49872619540262736,0.5372038243037273,0.607680250783699,0.5702728543060969,0.5383585376173254,0.607680250783699,0.5693195442408362,0,0
1701077062.4055378,639674,10,dev,original,2548.4914412498474,goemotions,0.40324364172502764,0.4907666578062387,0.5211752676440182,0.4982525948549777,0.5310401534877347,0.6073667711598746,0.5666447320318783,0.5362977541591165,0.6073667711598746,0.5682913283482093,0,0
1701077062.4055378,639674,0,test,original,0,goemotions,0.3880597014925373,0.4720861434178242,0.5228100952262235,0.4873514071825478,0.5230171935662784,0.5959867277610997,0.5571228121999853,0.5567195269452078,0.5959867277610997,0.5660679710047427,0,0
1701077062.4055378,639674,0,test,original,0,goemotions,0.417910447761194,0.47379775883918496,0.5180369314789849,0.4875226995272416,0.5367004301373665,0.6111550007900142,0.5715130023640661,0.5467312116678106,0.6111550007900142,0.5741682626941328,0,0
1701077062.4055378,639674,0,test,original,0,goemotions,0.41201400405380506,0.4763338860124158,0.506397518498157,0.48148113275362586,0.532926483110985,0.5933006794122294,0.5614953271028037,0.5381445231526798,0.5933006794122294,0.5616041472176587,0,0
1701077062.4055378,639674,0,test,original,0,goemotions,0.4035378662244334,0.4632811568683456,0.5482273080029574,0.4999075439349451,0.5208134297802648,0.6029388528993522,0.5588752196836555,0.5351615094618994,0.6029388528993522,0.5644930237343362,0,0
1701077062.4055378,639674,0,test,original,0,goemotions,0.4090657822001106,0.47791407610730624,0.5338045378435575,0.5005142390842704,0.5266393442622951,0.6091009638173487,0.5648765477324346,0.5309822798081357,0.6091009638173487,0.5653547379442465,0,0
1701077062.4055378,639674,0,test,original,0,goemotions,0.41496222590749954,0.49721134118903343,0.5343039025487099,0.5094738783417349,0.5314599040438657,0.6125770263864749,0.569142689371697,0.5355795111169858,0.6125770263864749,0.5697848226903852,0,0
1701077062.4055378,639674,0,test,original,0,goemotions,0.4096185737976783,0.4945398795343144,0.5381192971850205,0.5101956589873723,0.5281097229766432,0.6144730605150893,0.5680274592857666,0.535444371836364,0.6144730605150893,0.5707989631779177,0,0
1701077062.4055378,639674,0,test,original,0,goemotions,0.4203058780173208,0.49508787900887985,0.33826646636368585,0.35744164628862246,0.6296733569460842,0.5056091009638174,0.5608623258259574,0.6109573532691536,0.5056091009638174,0.5078015909813597,0,0
1701077062.4055378,639674,0,test,original,0,goemotions,0.4370738898102082,0.5066098978387908,0.44862324624408795,0.4492755972392117,0.5814472900536033,0.6170011060199083,0.5986968187044844,0.5736722790547574,0.6170011060199083,0.5771729789778396,0,0
1701077062.4055378,639674,0,test,original,0,goemotions,0.4483139856274185,0.5322998892534533,0.47768459107069555,0.48330116413214946,0.5766199649737302,0.6242692368462632,0.5994992792656095,0.5754858531365921,0.6242692368462632,0.5863912978649529,0,0
1701079707.7014394,251736,1,dev,original,247.38068675994873,goemotions,0.42572797640987836,0.4581902383907095,0.3896697045440035,0.38153142612858526,0.5720304650785935,0.5532915360501567,0.5625049796828938,0.5747646165203248,0.5532915360501567,0.5317150064724145,0,0
1701079707.7014394,251736,2,dev,original,502.4025731086731,goemotions,0.4581643936601548,0.5421545812592538,0.4374168541462355,0.4611463661617145,0.5945209626154079,0.6156739811912225,0.6049126049126048,0.587581406296759,0.6156739811912225,0.5759956815019538,0,0
1701079707.7014394,251736,3,dev,original,757.2631511688232,goemotions,0.4262808698857353,0.5218922767296745,0.4973146296190817,0.48455812874715715,0.5653785826322544,0.6214733542319749,0.5921003509295901,0.5765209389289462,0.6214733542319749,0.5893418565918551,0,0
1701079707.7014394,251736,4,dev,original,1011.4228439331055,goemotions,0.42720235901216363,0.506646309615652,0.5054600783154227,0.4932243565979922,0.5622317596566524,0.6159874608150471,0.5878833208676141,0.5561591795476732,0.6159874608150471,0.5802112324863422,0,0
1701079707.7014394,251736,5,dev,original,1265.6089084148407,goemotions,0.4251750829340214,0.48974435912615527,0.49913960378936506,0.48573214656692654,0.5463135289906943,0.5981191222570533,0.5710437710437711,0.5547949081234369,0.5981191222570533,0.571651751535776,0,0
1701079707.7014394,251736,6,dev,original,1519.7521212100983,goemotions,0.41522300036859566,0.48222171888524706,0.5148304234049684,0.48862362305490736,0.536140350877193,0.5987460815047022,0.5657164013328396,0.5425852465504144,0.5987460815047022,0.5665627191882967,0,0
1701079707.7014394,251736,7,dev,original,1774.1392724514008,goemotions,0.41245853298931073,0.4858166206028454,0.5252845209324601,0.49389245398776244,0.5350827953971372,0.5976489028213167,0.5646379386939138,0.5450977468916415,0.5976489028213167,0.5675851944041305,0,0
1701079707.7014394,251736,8,dev,original,2029.2069091796875,goemotions,0.41043125691116844,0.48025806263393106,0.5166886760106157,0.4944046250660025,0.5330831248262441,0.6010971786833855,0.565050832473847,0.5384230733132025,0.6010971786833855,0.566503705710531,0,0
1701079707.7014394,251736,9,dev,original,2284.470228910446,goemotions,0.41319572429045337,0.4721252176818845,0.516747887324496,0.4904766365139107,0.5325231321640658,0.6043887147335423,0.566184567946553,0.5346602993495989,0.6043887147335423,0.5660778323771671,0,0
1701079707.7014394,251736,10,dev,original,2539.475820541382,goemotions,0.41227423516402506,0.4706372377797403,0.5226603681896894,0.49272766874429913,0.5296754040472633,0.6112852664576802,0.5675616677581314,0.5344764048635547,0.6112852664576802,0.5692490044564461,0,0
1701079707.7014394,251736,0,test,original,0,goemotions,0.44260180578588537,0.5300829396862718,0.49737029880981753,0.48795969049598503,0.5654555940023068,0.6196871543687786,0.5913305691669808,0.5605191432208998,0.6196871543687786,0.5835001818460708,0,0
1701079707.7014394,251736,0,test,original,0,goemotions,0.4267551133222775,0.5027523057252521,0.5007979520192244,0.4871455485313967,0.5438496583143508,0.603570864275557,0.5721560697970495,0.5554245751192276,0.603570864275557,0.5746204032614157,0,0
1701079707.7014394,251736,0,test,original,0,goemotions,0.4201216141514649,0.48346465467935856,0.5152278577039084,0.48981360627928466,0.5341789992952783,0.5988307789540211,0.5646603098927293,0.5443154615352374,0.5988307789540211,0.5669210155088087,0,0
1701079707.7014394,251736,0,test,original,0,goemotions,0.4127510595172287,0.46864648497321554,0.5220886345167028,0.4899097120819739,0.5316509234456507,0.5958287249170485,0.5619132767098793,0.5432384035463667,0.5958287249170485,0.5659627566653223,0,0
1701079707.7014394,251736,0,test,original,0,goemotions,0.4171733922977704,0.4678657649936398,0.518496028493085,0.48727985346682834,0.5343754322866233,0.6103649865697582,0.5698480601858681,0.5390722741641827,0.6103649865697582,0.5703581652697108,0,0
1701079707.7014394,251736,0,test,original,0,goemotions,0.4182789754929058,0.46104743400024134,0.5153774762571437,0.4838596649204549,0.5367169132900014,0.6132090377626798,0.5724188790560472,0.538952028592609,0.6132090377626798,0.5721701253889717,0,0
1701079707.7014394,251736,0,test,original,0,goemotions,0.41404090657822,0.47071943915775144,0.5310504369729713,0.49547814927298817,0.5336420593843639,0.6190551429925739,0.5731841123546194,0.5395450261419126,0.6190551429925739,0.5752202139685015,0,0
1701079707.7014394,251736,0,test,original,0,goemotions,0.4206744057490326,0.4547679118626103,0.39164687326832054,0.38190039963107963,0.568901152410323,0.5537999683994312,0.5612489991993594,0.5743475616961203,0.5537999683994312,0.5354585074818713,0,0
1701079707.7014394,251736,0,test,original,0,goemotions,0.4437073889810208,0.5315190289908504,0.428238323910621,0.4487489758532289,0.5856370192307693,0.61589508611155,0.6003850596842512,0.5847580307249949,0.61589508611155,0.5721238888838989,0,0
1701079707.7014394,251736,0,test,original,0,goemotions,0.4201216141514649,0.4720614332105791,0.4900264746418191,0.47051132584602023,0.5567375886524822,0.6201611629009323,0.5867404140817699,0.5663840374899071,0.6201611629009323,0.5848579085109475,0,0
1701102596.5634181,191297994,1,dev,original,250.73254942893982,goemotions_modified,0.4168816807961666,0.4704858685229779,0.3706373440100977,0.3863515287682192,0.5805869814723725,0.5550156739811912,0.5675134225498838,0.5735347110368072,0.5550156739811912,0.5372804122885746,0,0
1701102596.5634181,191297994,2,dev,original,503.31411051750183,goemotions_modified,0.4327312937707335,0.5247281145835637,0.49348305103828166,0.48260454095071253,0.5713020372010629,0.6065830721003135,0.588414170594496,0.5866603194650126,0.6065830721003135,0.5808144041303225,0,0
1701102596.5634181,191297994,3,dev,original,758.9553375244141,goemotions_modified,0.43826022852930335,0.5237499164162578,0.5103686863727505,0.503433564463364,0.5702005730659025,0.6238244514106583,0.5958083832335329,0.5699287441452696,0.6238244514106583,0.5830015469996527,0,0
1701102596.5634181,191297994,4,dev,original,1018.4651417732239,goemotions_modified,0.4249907851087357,0.4903937831303572,0.5051491718708601,0.48620637757471163,0.5495795882864598,0.5942006269592477,0.5710197318873323,0.5544022124604582,0.5942006269592477,0.5689376718453713,0,0
1701102596.5634181,191297994,5,dev,original,1275.4660544395447,goemotions_modified,0.4201990416513085,0.518785239394055,0.525526626395085,0.5120931092719573,0.5472363226170333,0.6083072100313479,0.5761579572446556,0.5539345429393545,0.6083072100313479,0.5769105771949435,0,0
1701102596.5634181,191297994,6,dev,original,1531.2751183509827,goemotions_modified,0.41540729819388134,0.48735516029370446,0.5185879448685317,0.49545111752320636,0.5338231217077904,0.6036050156739812,0.5665734883036634,0.5381346318257597,0.6036050156739812,0.5664609971007963,0,0
1701102596.5634181,191297994,7,dev,original,1786.468944311142,goemotions_modified,0.4174345742720236,0.4662548418337894,0.5241515986163392,0.4895829670110435,0.5327961549335595,0.5907523510971787,0.5602794707893564,0.536299731993785,0.5907523510971787,0.5598815267631744,0,0
1701102596.5634181,191297994,8,dev,original,2041.7685279846191,goemotions_modified,0.40176925912274236,0.46490294511349134,0.5279548865364054,0.4910927793529155,0.5224573378839591,0.5998432601880878,0.5584823057278365,0.5322649862862208,0.5998432601880878,0.5621404964897079,0,0
1701102596.5634181,191297994,9,dev,original,2297.1539504528046,goemotions_modified,0.41467010689273864,0.48602321062797144,0.5156727188448419,0.4952078333070455,0.5359405122555769,0.6100313479623825,0.5705908224600499,0.5397759234883209,0.6100313479623825,0.5710076426005315,0,0
1701102596.5634181,191297994,10,dev,original,2552.4709033966064,goemotions_modified,0.4096940656100258,0.4756612045155861,0.5233559802902725,0.4937402536251175,0.5294596796090144,0.6112852664576802,0.5674378000872982,0.5328432454312788,0.6112852664576802,0.5679093248014128,0,0
1701102596.5634181,191297994,0,test,original,0,goemotions_modified,0.4232540998710153,0.4907586394520526,0.5125453792688947,0.4886922004836832,0.5506909090909091,0.5981987675778164,0.5734625870948198,0.5580100679603799,0.5981987675778164,0.5724859579703068,0,0
1701102596.5634181,191297994,0,test,original,0,goemotions_modified,0.41496222590749954,0.5105792272932898,0.5290159041741196,0.5106680338161035,0.5386677956534011,0.6030968557434033,0.5690644800596347,0.5487087195667639,0.6030968557434033,0.5718834823169874,0,0
